datetime,timestamp,user,src,out,time
2023-04-06 00:01:53,1680739313,AD***-VUCJ,裂空武器箱,P250 | 卡带,1680739313
2023-04-06 00:01:54,1680739314,SS***-45QN,作战室印花胶囊,印花 | 我很好（T）,1680739314
2023-04-06 00:01:54,1680739314,SV***-VETL,“头号特训”武器箱,截短霰弹枪 | 黑砂,1680739314
2023-04-06 00:01:55,1680739315,S6***-ZFUE,伽玛 2 号武器箱,G3SG1 | 通风机,1680739315
2023-04-06 00:01:55,1680739315,AC***-QWUQ,2020 RMR 传奇组战队胶囊,印花 | Ninjas in Pyjamas | 2020 RMR,1680739315
2023-04-06 00:01:56,1680739316,SY***-3SRA,“头号特训”武器箱,新星（StatTrak™） | 灼木,1680739316
2023-04-06 00:01:57,1680739317,S6***-ZFUE,伽玛 2 号武器箱,UMP-45 | 简报,1680739317
2023-04-06 00:01:58,1680739318,AY***-R8HC,变革武器箱,M4A1 消音型 | 隐伏帝王龙,1680739318
2023-04-06 00:01:59,1680739319,AM***-UQHQ,梦魇武器箱,MAC-10 | 坐牢,1680739319
2023-04-06 00:01:59,1680739319,SG***-8BNJ,反冲武器箱,格洛克 18 型 | 冬季战术,1680739319
2023-04-06 00:02:00,1680739320,S6***-ZFUE,伽玛 2 号武器箱,G3SG1 | 通风机,1680739320
2023-04-06 00:02:02,1680739322,A7***-CNWA,命悬一线武器箱,SG 553 | 阿罗哈,1680739322
2023-04-06 00:02:02,1680739322,SC***-M3XQ,间谍印花胶囊,印花 | 疯狂星期一,1680739322
2023-04-06 00:02:02,1680739322,S6***-ZFUE,伽玛 2 号武器箱,FN57 | 斯康里娅,1680739322
2023-04-06 00:02:03,1680739323,SR***-UZGG,裂空武器箱,P90 | 集装箱,1680739323
2023-04-06 00:02:03,1680739323,SM***-64RA,2022年安特卫普锦标赛挑战组亲笔签名胶囊,印花 | JOTA | 2022年安特卫普锦标赛,1680739323
