datetime,timestamp,user,src,out,time
2023-04-02 00:03:41,1680393821,SN***-ZLSE,点亮中国 1 号印花胶囊,印花 | 麻将·幺鸡,1680393821
2023-04-02 00:03:41,1680393821,AM***-M4NE,命悬一线武器箱,SG 553 | 阿罗哈,1680393821
2023-04-02 00:03:44,1680393824,SZ***-SHPN,命悬一线武器箱,UMP-45（StatTrak™） | 白狼,1680393824
2023-04-02 00:03:47,1680393827,AG***-9BUC,变革武器箱,SCAR-20 | 碎片,1680393827
2023-04-02 00:03:47,1680393827,AM***-M4NE,命悬一线武器箱,摩托手套（★） | 多边形,1680393827
2023-04-02 00:03:49,1680393829,AL***-6VRA,动物寓言胶囊,印花 | 海马（全息）,1680393829
2023-04-02 00:03:50,1680393830,AJ***-NCTQ,2020 RMR 传奇组战队胶囊,印花 | FURIA | 2020 RMR,1680393830
2023-04-02 00:03:50,1680393830,SR***-2BBJ,CS:GO 10周年印花胶囊,印花 | 残局王牌（全息）,1680393830
2023-04-02 00:03:51,1680393831,SN***-ZLSE,点亮中国 1 号印花胶囊,印花 | 旗袍诱惑（全息）,1680393831
2023-04-02 00:03:51,1680393831,AA***-JUZA,间谍印花胶囊,印花 | 心智碾压（全息）,1680393831
2023-04-02 00:03:53,1680393833,SL***-F3GE,2022年安特卫普锦标赛传奇组亲笔签名胶囊,印花 | drop | 2022年安特卫普锦标赛,1680393833
2023-04-02 00:03:53,1680393833,S8***-CZUQ,2022年里约热内卢锦标赛传奇组亲笔签名胶囊,印花 | es3tag | 2022年里约热内卢锦标赛,1680393833
2023-04-02 00:03:55,1680393835,SX***-7CVC,2020 RMR 挑战组战队胶囊,印花 | G2（全息）| 2020 RMR,1680393835
2023-04-02 00:03:55,1680393835,AW***-TLVQ,作战室印花胶囊,印花 | 我悟了,1680393835
2023-04-02 00:03:55,1680393835,S3***-C6YN,间谍印花胶囊,印花 | 信手拈刀,1680393835
2023-04-02 00:03:57,1680393837,SZ***-SHPN,命悬一线武器箱,MP9 | 黑砂,1680393837
2023-04-02 00:03:59,1680393839,AX***-A5YJ,蛇噬武器箱,格洛克 18 型 | 一目了然,1680393839
2023-04-02 00:04:00,1680393840,SX***-ZEFC,2020 RMR 竞争组战队胶囊,印花 | Virtus.pro | 2020 RMR,1680393840
2023-04-02 00:04:00,1680393840,AG***-9BUC,变革武器箱,P250（StatTrak™） | 重构,1680393840
2023-04-02 00:04:00,1680393840,AY***-HWFL,暗影武器箱,MP7 | 速递,1680393840
2023-04-02 00:04:00,1680393840,AR***-8GPE,命悬一线武器箱,MP9 | 黑砂,1680393840
2023-04-02 00:04:00,1680393840,SP***-22QQ,梦魇武器箱,MP5-SD | 小小噩梦,1680393840
2023-04-02 00:04:01,1680393841,S3***-C6YN,间谍印花胶囊,印花 | 吊打,1680393841
2023-04-02 00:04:01,1680393841,SN***-ZLSE,点亮中国 1 号印花胶囊,印花 | 锦上添花,1680393841
2023-04-02 00:04:01,1680393841,SL***-6TPQ,“头号特训”武器箱,Tec-9 | 破铜烂铁,1680393841
2023-04-02 00:04:02,1680393842,SR***-2BBJ,CS:GO 10周年印花胶囊,印花 | 莽就完事儿,1680393842
2023-04-02 00:04:02,1680393842,AL***-6VRA,动物寓言胶囊,印花 | 斯芬克斯（全息）,1680393842
2023-04-02 00:04:02,1680393842,SL***-F3GE,2022年安特卫普锦标赛传奇组亲笔签名胶囊,印花 | Twistzz | 2022年安特卫普锦标赛,1680393842
2023-04-02 00:04:06,1680393846,S3***-C6YN,间谍印花胶囊,印花 | 龟派鸡功,1680393846
2023-04-02 00:04:06,1680393846,SA***-BBUA,命悬一线武器箱,R8 左轮手枪 | 稳,1680393846
2023-04-02 00:04:07,1680393847,AA***-JUZA,蛇噬武器箱,CZ75（StatTrak™） | 短趾雕,1680393847
2023-04-02 00:04:07,1680393847,SZ***-SHPN,命悬一线武器箱,XM1014 | 锈蚀烈焰,1680393847
2023-04-02 00:04:08,1680393848,AM***-M4NE,命悬一线武器箱,内格夫 | 狮子鱼,1680393848
2023-04-02 00:04:10,1680393850,SX***-ZEFC,2020 RMR 竞争组战队胶囊,印花 | Virtus.pro | 2020 RMR,1680393850
2023-04-02 00:04:11,1680393851,S3***-C6YN,间谍印花胶囊,印花 | 大力雷手,1680393851
2023-04-02 00:04:12,1680393852,SN***-ZLSE,点亮中国 1 号印花胶囊,印花 | 龙的传人,1680393852
2023-04-02 00:04:12,1680393852,SL***-F3GE,2022年安特卫普锦标赛传奇组亲笔签名胶囊,印花 | refrezh | 2022年安特卫普锦标赛,1680393852
2023-04-02 00:04:13,1680393853,SR***-2BBJ,CS:GO 10周年印花胶囊,印花 | 军备竞速,1680393853
2023-04-02 00:04:13,1680393853,SL***-6TPQ,“头号特训”武器箱,Tec-9 | 破铜烂铁,1680393853
2023-04-02 00:04:14,1680393854,AL***-6VRA,动物寓言胶囊,印花 | 蝎狮,1680393854
2023-04-02 00:04:14,1680393854,AR***-8GPE,命悬一线武器箱,PP-野牛 | 黑夜暴乱,1680393854
2023-04-02 00:04:15,1680393855,AG***-9BUC,变革武器箱,格洛克 18 型 | 圆影玉兔,1680393855
2023-04-02 00:04:15,1680393855,S6***-PNQC,左轮武器箱,截短霰弹枪 | 弄臣之颅,1680393855
2023-04-02 00:04:16,1680393856,AM***-M4NE,命悬一线武器箱,R8 左轮手枪（StatTrak™） | 稳,1680393856
2023-04-02 00:04:18,1680393858,SX***-ZEFC,2020 RMR 竞争组战队胶囊,印花 | Virtus.pro | 2020 RMR,1680393858
2023-04-02 00:04:19,1680393859,S9***-VNTQ,棱彩2号武器箱,CZ75（StatTrak™） | 做旧手艺,1680393859
2023-04-02 00:04:20,1680393860,SZ***-SHPN,命悬一线武器箱,FN57 | 焰色反应,1680393860
2023-04-02 00:04:22,1680393862,AX***-A5YJ,反恐精英20周年武器箱,法玛斯 | 退役,1680393862
2023-04-02 00:04:23,1680393863,AY***-HWFL,暗影武器箱,XM1014 | 斯康里娅,1680393863
2023-04-02 00:04:24,1680393864,SR***-2BBJ,CS:GO 10周年印花胶囊,印花 | 后天俱乐部（全息）,1680393864
2023-04-02 00:04:25,1680393865,SN***-ZLSE,点亮中国 1 号印花胶囊,印花 | 旗袍诱惑（全息）,1680393865
2023-04-02 00:04:25,1680393865,AL***-6VRA,动物寓言胶囊,印花 | 飞马珀伽索斯（全息）,1680393865
2023-04-02 00:04:26,1680393866,SR***-ETWE,裂空武器箱,PP-野牛 | 神秘碑文,1680393866
2023-04-02 00:04:26,1680393866,SL***-F3GE,2022年安特卫普锦标赛挑战组亲笔签名胶囊,印花 | Jerry | 2022年安特卫普锦标赛,1680393866
