datetime,timestamp,user,src,out,time
2023-06-16 00:00:00,1686873600,A4***-K3FQ,2022年里约热内卢锦标赛竞争组印花胶囊,印花 | IHC Esports | 2022年里约热内卢锦标赛,1686873600
2023-06-16 00:00:01,1686873601,SW***-VJDN,阿努比斯收藏包,AUG | 蛇窟,1686873601
2023-06-16 00:00:01,1686873601,SN***-DWUJ,反冲武器箱,加利尔 AR | 毁灭者,1686873601
2023-06-16 00:00:04,1686873604,SW***-VJDN,阿努比斯收藏包,Tec-9 | 腐朽木乃伊,1686873604
2023-06-16 00:00:10,1686873610,AD***-KEUC,蛇噬武器箱,MP9 | 爆裂食物链,1686873610
2023-06-16 00:00:13,1686873613,SN***-DWUJ,裂空武器箱,PP-野牛 | 神秘碑文,1686873613
2023-06-16 00:00:14,1686873614,SX***-A4SN,间谍印花胶囊,印花 | 360度盲狙,1686873614
2023-06-16 00:00:14,1686873614,AQ***-3ETJ,梦魇武器箱,M4A1 消音型（StatTrak™） | 夜无眠,1686873614
2023-06-16 00:00:17,1686873617,AW***-SQXN,阿努比斯收藏包,M4A1 消音型 | 泥斑迷彩,1686873617
2023-06-16 00:00:18,1686873618,SX***-A4SN,间谍印花胶囊,印花 | 信手拈刀,1686873618
2023-06-16 00:00:20,1686873620,AK***-T4EL,变革武器箱,SG 553（StatTrak™） | 赛博之力,1686873620
2023-06-16 00:00:21,1686873621,SX***-A4SN,间谍印花胶囊,印花 | 优雅凝视（闪亮）,1686873621
2023-06-16 00:00:25,1686873625,SL***-SRYJ,变革武器箱,SCAR-20 | 碎片,1686873625
2023-06-16 00:00:26,1686873626,SX***-A4SN,间谍印花胶囊,印花 | 吊打,1686873626
2023-06-16 00:00:26,1686873626,SN***-DWUJ,裂空武器箱,P250（StatTrak™） | 卡带,1686873626
2023-06-16 00:00:28,1686873628,A4***-K3FQ,2022年里约热内卢锦标赛竞争组印花胶囊,印花 | IHC Esports | 2022年里约热内卢锦标赛,1686873628
2023-06-16 00:00:30,1686873630,SX***-A4SN,间谍印花胶囊,印花 | 急了（全息）,1686873630
2023-06-16 00:00:31,1686873631,SD***-HWTJ,反冲武器箱,MAC-10 | 萌猴迷彩,1686873631
2023-06-16 00:00:36,1686873636,A4***-K3FQ,2022年里约热内卢锦标赛竞争组印花胶囊,印花 | Outsiders | 2022年里约热内卢锦标赛,1686873636
2023-06-16 00:00:37,1686873637,SN***-DWUJ,裂空武器箱,P2000 | 盘根错节,1686873637
2023-06-16 00:00:38,1686873638,S8***-MVRN,社区涂鸦箱 1,封装的涂鸦 | 口袋烧烤,1686873638
2023-06-16 00:00:39,1686873639,AY***-ECTJ,反冲武器箱,AK-47 | 可燃冰,1686873639
2023-06-16 00:00:45,1686873645,A4***-K3FQ,2022年里约热内卢锦标赛竞争组印花胶囊,印花 | IEM（闪耀）| 2022年里约热内卢锦标赛,1686873645
2023-06-16 00:00:51,1686873651,SN***-DWUJ,裂空武器箱,SSG 08（StatTrak™） | 主机001,1686873651
2023-06-16 00:00:53,1686873653,AW***-SQXN,CS:GO 10周年印花胶囊,印花 | 咕 咕 咕,1686873653
2023-06-16 00:00:54,1686873654,SY***-QXEN,梦魇武器箱,MP5-SD | 小小噩梦,1686873654
2023-06-16 00:00:55,1686873655,AQ***-3ETJ,梦魇武器箱,截短霰弹枪（StatTrak™） | 灵应牌,1686873655
2023-06-16 00:00:59,1686873659,SM***-5RFA,反冲武器箱,M4A4 | 透明弹匣,1686873659
2023-06-16 00:00:59,1686873659,AJ***-JTRN,梦魇武器箱,FN57 | 涂鸦潦草,1686873659
2023-06-16 00:01:03,1686873663,A4***-K3FQ,2021年斯德哥尔摩锦标赛竞争组印花胶囊,印花 | Entropiq | 2021年斯德哥尔摩锦标赛,1686873663
2023-06-16 00:01:04,1686873664,SN***-DWUJ,裂空武器箱,流浪者匕首（★） | 屠夫,1686873664
2023-06-16 00:01:07,1686873667,SY***-QXEN,梦魇武器箱,MP7 | 幽幻深渊,1686873667
2023-06-16 00:01:07,1686873667,SD***-HWTJ,变革武器箱,MP9 | 羽量级,1686873667
2023-06-16 00:01:11,1686873671,AW***-SQXN,CS:GO 10周年印花胶囊,印花 | 开始游戏,1686873671
2023-06-16 00:01:12,1686873672,ST***-FLYE,阿努比斯收藏包,R8 左轮手枪 | 镶嵌装饰,1686873672
2023-06-16 00:01:14,1686873674,A4***-K3FQ,2022年安特卫普锦标赛传奇组亲笔签名胶囊,印花 | interz | 2022年安特卫普锦标赛,1686873674
2023-06-16 00:01:17,1686873677,AQ***-3ETJ,梦魇武器箱,FN57（StatTrak™） | 涂鸦潦草,1686873677
2023-06-16 00:01:21,1686873681,A7***-U8SE,反冲武器箱,格洛克 18 型 | 冬季战术,1686873681
2023-06-16 00:01:22,1686873682,SY***-QXEN,梦魇武器箱,XM1014 | 行尸攻势,1686873682
2023-06-16 00:01:22,1686873682,A4***-K3FQ,2022年安特卫普锦标赛传奇组亲笔签名胶囊,印花 | arT | 2022年安特卫普锦标赛,1686873682
2023-06-16 00:01:31,1686873691,A4***-K3FQ,2021年斯德哥尔摩锦标赛竞争组印花胶囊,印花 | Tyloo | 2021年斯德哥尔摩锦标赛,1686873691
2023-06-16 00:01:35,1686873695,SY***-QXEN,梦魇武器箱,SCAR-20 | 暗夜活死鸡,1686873695
2023-06-16 00:01:39,1686873699,SM***-5RFA,裂空武器箱,P250 | 卡带,1686873699
2023-06-16 00:01:40,1686873700,S8***-MVRN,点亮中国涂鸦箱,封装的涂鸦 | 中华美食·饭团炸弹,1686873700
2023-06-16 00:01:40,1686873700,A7***-U8SE,反冲武器箱,P90 | 给爷冲,1686873700
2023-06-16 00:01:49,1686873709,S8***-MVRN,社区涂鸦箱 1,封装的涂鸦 | 剃刀大师,1686873709
2023-06-16 00:01:51,1686873711,SY***-QXEN,梦魇武器箱,MP5-SD | 小小噩梦,1686873711
2023-06-16 00:01:57,1686873717,A4***-K3FQ,2021年斯德哥尔摩锦标赛竞争组印花胶囊,印花 | Tyloo （闪亮） | 2021年斯德哥尔摩锦标赛,1686873717
2023-06-16 00:02:06,1686873726,SY***-QXEN,梦魇武器箱,鲍伊猎刀（★） | 自动化,1686873726
2023-06-16 00:02:07,1686873727,AA***-XSXQ,命悬一线武器箱,R8 左轮手枪 | 稳,1686873727
2023-06-16 00:02:07,1686873727,A4***-K3FQ,2021年斯德哥尔摩锦标赛竞争组印花胶囊,印花 | Virtus.Pro （闪亮） | 2021年斯德哥尔摩锦标赛,1686873727
