datetime,timestamp,user,src,out,time
2020-09-03 00:05:59,1599091559,300473,幻彩 3 号武器箱,截短霰弹枪 | 破铜烂铁,1599091559
2020-09-03 00:05:57,1599091557,64806,命悬—线武器箱,格洛克 18 型 | 城里的月光,1599091557
2020-09-03 00:05:53,1599091553,64806,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1599091553
2020-09-03 00:05:52,1599091552,152305,光谱武器箱,FN57 | 毛细血管,1599091552
2020-09-03 00:05:52,1599091552,266512,棱彩武器箱,加利尔 AR（StatTrak™） | 战吼斑纹,1599091552
2020-09-03 00:05:51,1599091551,219666,裂空武器箱,P90（StatTrak™） | 集装箱,1599091551
2020-09-03 00:05:49,1599091549,123746,命悬—线武器箱,MP9 | 黑砂,1599091549
2020-09-03 00:05:49,1599091549,269568,“头号特训”武器箱,Tec-9 | 破铜烂铁,1599091549
2020-09-03 00:05:49,1599091549,30936,裂空武器箱,P90 | 集装箱,1599091549
2020-09-03 00:05:49,1599091549,64806,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1599091549
2020-09-03 00:05:47,1599091547,300473,幻彩 3 号武器箱,M249 | 鬼影,1599091547
2020-09-03 00:05:43,1599091543,64806,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1599091543
2020-09-03 00:05:41,1599091541,310309,命悬—线武器箱,内格夫 | 狮子鱼,1599091541
2020-09-03 00:05:39,1599091539,64806,命悬—线武器箱,MP9 | 黑砂,1599091539
2020-09-03 00:05:37,1599091537,372488,小鸡胶囊,印花 | 小鸡架枪,1599091537
2020-09-03 00:05:37,1599091537,123746,命悬—线武器箱,MAG-7 | SWAG-7,1599091537
2020-09-03 00:05:35,1599091535,152305,光谱武器箱,XM1014 | 四季,1599091535
2020-09-03 00:05:31,1599091531,64806,命悬—线武器箱,XM1014 | 锈蚀烈焰,1599091531
2020-09-03 00:05:28,1599091528,30936,手套武器箱,MP7 | 卷云,1599091528
2020-09-03 00:05:27,1599091527,64806,命悬—线武器箱,FN57 | 焰色反应,1599091527
2020-09-03 00:05:26,1599091526,123746,命悬—线武器箱,SG 553 | 阿罗哈,1599091526
2020-09-03 00:05:24,1599091524,64806,命悬—线武器箱,MP9 | 黑砂,1599091524
2020-09-03 00:05:24,1599091524,300473,幻彩 3 号武器箱,PP-野牛 | 阿努比斯之审判,1599091524
2020-09-03 00:05:22,1599091522,111508,“头号特训”武器箱,Tec-9 | 破铜烂铁,1599091522
2020-09-03 00:05:22,1599091522,372488,小鸡胶囊,印花 | 狙鸡精英,1599091522
2020-09-03 00:05:20,1599091520,123746,命悬—线武器箱,XM1014 | 锈蚀烈焰,1599091520
2020-09-03 00:05:20,1599091520,64806,命悬—线武器箱,SG 553 | 阿罗哈,1599091520
2020-09-03 00:05:16,1599091516,64806,命悬—线武器箱,MP9 | 黑砂,1599091516
2020-09-03 00:05:13,1599091513,64806,命悬—线武器箱,内格夫 | 狮子鱼,1599091513
2020-09-03 00:05:13,1599091513,30936,手套武器箱,MP9 | 砂垢,1599091513
2020-09-03 00:05:10,1599091510,123746,命悬—线武器箱,MP9 | 黑砂,1599091510
2020-09-03 00:05:09,1599091509,64806,命悬—线武器箱,格洛克 18 型 | 城里的月光,1599091509
2020-09-03 00:05:08,1599091508,213036,棱彩2号武器箱,SCAR-20 | 执行者,1599091508
2020-09-03 00:05:08,1599091508,111508,“头号特训”武器箱,M4A4 | 镁元素,1599091508
2020-09-03 00:05:07,1599091507,300473,幻彩 3 号武器箱,MP9 | 生化泄漏,1599091507
2020-09-03 00:05:07,1599091507,51852,裂空武器箱,MAG-7 | 北冥有鱼,1599091507
2020-09-03 00:05:07,1599091507,64806,命悬—线武器箱,XM1014 | 锈蚀烈焰,1599091507
2020-09-03 00:05:06,1599091506,377799,命悬—线武器箱,P2000 | 都市危机,1599091506
2020-09-03 00:05:03,1599091503,64806,命悬—线武器箱,新星 | 狂野六号,1599091503
2020-09-03 00:05:02,1599091502,183759,“头号特训”武器箱,Tec-9 | 破铜烂铁,1599091502
2020-09-03 00:05:01,1599091501,11248,“头号特训”武器箱,沙漠之鹰 | 机械工业,1599091501
2020-09-03 00:05:00,1599091500,64806,命悬—线武器箱,AUG | 湖怪鸟,1599091500
2020-09-03 00:04:57,1599091497,64806,命悬—线武器箱,格洛克 18 型 | 城里的月光,1599091497
2020-09-03 00:04:54,1599091494,64806,命悬—线武器箱,MP9 | 黑砂,1599091494
2020-09-03 00:04:53,1599091493,134816,“裂网大行动”武器箱,AUG | 极地孤狼,1599091493
2020-09-03 00:04:51,1599091491,64806,命悬—线武器箱,P2000 | 都市危机,1599091491
2020-09-03 00:04:49,1599091489,123746,命悬—线武器箱,MP9 | 黑砂,1599091489
2020-09-03 00:04:48,1599091488,64806,命悬—线武器箱,FN57 | 焰色反应,1599091488
2020-09-03 00:04:45,1599091485,64806,命悬—线武器箱,MP9 | 黑砂,1599091485
2020-09-03 00:04:43,1599091483,291777,命悬—线武器箱,SG 553 | 阿罗哈,1599091483
2020-09-03 00:04:43,1599091483,300473,幻彩 3 号武器箱,P2000 | 海洋,1599091483
2020-09-03 00:04:42,1599091482,30936,裂空武器箱,PP-野牛 | 神秘碑文,1599091482
2020-09-03 00:04:42,1599091482,372488,反恐精英20周年印花胶囊,印花 | 像素复仇者,1599091482
2020-09-03 00:04:42,1599091482,64806,命悬—线武器箱,FN57 | 焰色反应,1599091482
2020-09-03 00:04:39,1599091479,64806,命悬—线武器箱,MP9 | 黑砂,1599091479
2020-09-03 00:04:36,1599091476,64806,命悬—线武器箱,FN57 | 焰色反应,1599091476
2020-09-03 00:04:35,1599091475,123746,命悬—线武器箱,P2000 | 都市危机,1599091475
2020-09-03 00:04:33,1599091473,302892,“凤凰大行动”武器箱,USP 消音版 | 守护者,1599091473
2020-09-03 00:04:33,1599091473,64806,命悬—线武器箱,SG 553 | 阿罗哈,1599091473
2020-09-03 00:04:29,1599091469,106503,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1599091469
2020-09-03 00:04:29,1599091469,64806,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1599091469
2020-09-03 00:04:29,1599091469,228962,裂空武器箱,内格夫（StatTrak™） | 飞羽,1599091469
2020-09-03 00:04:28,1599091468,300473,幻彩 3 号武器箱,截短霰弹枪（StatTrak™） | 破铜烂铁,1599091468
2020-09-03 00:04:24,1599091464,64806,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1599091464
2020-09-03 00:04:23,1599091463,59421,棱彩2号武器箱,截短霰弹枪 | 启示录,1599091463
2020-09-03 00:04:22,1599091462,157850,地平线武器箱,MP7 | 权力之心,1599091462
2020-09-03 00:04:21,1599091461,99875,命悬—线武器箱,P2000 | 都市危机,1599091461
2020-09-03 00:04:21,1599091461,64806,命悬—线武器箱,R8 左轮手枪 | 稳,1599091461
2020-09-03 00:04:21,1599091461,123746,命悬—线武器箱,FN57 | 焰色反应,1599091461
2020-09-03 00:04:20,1599091460,30936,手套武器箱,加利尔 AR | 黑砂,1599091460
2020-09-03 00:04:20,1599091460,302892,“凤凰大行动”武器箱,UMP-45 | 下士,1599091460
2020-09-03 00:04:18,1599091458,64806,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1599091458
2020-09-03 00:04:17,1599091457,367953,棱彩2号武器箱,AUG | 汤姆猫,1599091457
2020-09-03 00:04:17,1599091457,354470,命悬—线武器箱,SG 553 | 阿罗哈,1599091457
2020-09-03 00:04:16,1599091456,300473,命悬—线武器箱,新星（StatTrak™） | 狂野六号,1599091456
2020-09-03 00:04:14,1599091454,64806,命悬—线武器箱,P2000 | 都市危机,1599091454
2020-09-03 00:04:12,1599091452,143459,棱彩2号武器箱,R8 左轮手枪 | 骸骨锻造,1599091452
2020-09-03 00:04:07,1599091447,302892,“凤凰大行动”武器箱,UMP-45 | 下士,1599091447
2020-09-03 00:04:04,1599091444,123746,命悬—线武器箱,R8 左轮手枪 | 稳,1599091444
2020-09-03 00:03:59,1599091439,143459,棱彩2号武器箱,CZ75（StatTrak™） | 做旧手艺,1599091439
2020-09-03 00:03:55,1599091435,300473,命悬—线武器箱,AWP | 死神,1599091435
2020-09-03 00:03:54,1599091434,302892,“凤凰大行动”武器箱,内格夫 | 青绿地形,1599091434
2020-09-03 00:03:54,1599091434,283572,命悬—线武器箱,SG 553 | 阿罗哈,1599091434
2020-09-03 00:03:51,1599091431,291777,棱彩武器箱,AWP | 树蝰,1599091431
2020-09-03 00:03:47,1599091427,123746,命悬—线武器箱,XM1014 | 锈蚀烈焰,1599091427
2020-09-03 00:03:47,1599091427,143459,棱彩2号武器箱,R8 左轮手枪 | 骸骨锻造,1599091427
2020-09-03 00:03:46,1599091426,302265,“头号特训”武器箱,USP 消音版 | 闪回,1599091426
2020-09-03 00:03:41,1599091421,30936,手套武器箱,加利尔 AR | 黑砂,1599091421
2020-09-03 00:03:40,1599091420,130226,裂空武器箱,SSG 08 | 主机001,1599091420
2020-09-03 00:03:40,1599091420,300473,命悬—线武器箱,SG 553 | 阿罗哈,1599091420
2020-09-03 00:03:37,1599091417,302892,“凤凰大行动”武器箱,MAG-7 | 天空守卫,1599091417
2020-09-03 00:03:34,1599091414,143459,棱彩2号武器箱,SG 553（StatTrak™） | 黯翼,1599091414
2020-09-03 00:03:27,1599091407,300473,命悬—线武器箱,FN57 | 焰色反应,1599091407
2020-09-03 00:03:27,1599091407,293476,命悬—线武器箱,SG 553 | 阿罗哈,1599091407
2020-09-03 00:03:26,1599091406,266512,棱彩武器箱,P90 | 异星世界,1599091406
2020-09-03 00:03:25,1599091405,127987,棱彩武器箱,法玛斯 | 保护色,1599091405
2020-09-03 00:03:23,1599091403,302892,“凤凰大行动”武器箱,UMP-45 | 下士,1599091403
2020-09-03 00:03:21,1599091401,198835,幻彩武器箱,MP9（StatTrak™） | 致命毒药,1599091401
2020-09-03 00:03:19,1599091399,30936,手套武器箱,MP9 | 砂垢,1599091399
2020-09-03 00:03:15,1599091395,300473,命悬—线武器箱,FN57 | 焰色反应,1599091395
2020-09-03 00:03:14,1599091394,201424,棱彩武器箱,MP7 | 恶作剧,1599091394
