datetime,timestamp,user,src,out,time
2020-09-22 00:04:03,1600733043,205916,棱彩2号武器箱,SCAR-20 | 执行者,1600733043
2020-09-22 00:03:56,1600733036,321407,“头号特训”武器箱,新星 | 灼木,1600733036
2020-09-22 00:03:51,1600733031,229192,“头号特训”武器箱,M4A4 | 镁元素,1600733031
2020-09-22 00:03:50,1600733030,230128,CS:GO布章包,布章 | 英勇,1600733030
2020-09-22 00:03:48,1600733028,205916,棱彩2号武器箱,MP5-SD | 沙漠精英,1600733028
2020-09-22 00:03:38,1600733018,229192,“头号特训”武器箱,格洛克 18 型 | 锈蚀烈焰,1600733018
2020-09-22 00:03:35,1600733015,219517,裂空武器箱,PP-野牛 | 神秘碑文,1600733015
2020-09-22 00:03:34,1600733014,354984,幻彩 3 号武器箱,双持贝瑞塔 | 通风机,1600733014
2020-09-22 00:03:30,1600733010,369511,棱彩武器箱,P90 | 异星世界,1600733010
2020-09-22 00:03:29,1600733009,321407,“头号特训”武器箱,M4A4 | 镁元素,1600733009
2020-09-22 00:03:24,1600733004,219517,裂空武器箱,内格夫 | 飞羽,1600733004
2020-09-22 00:03:22,1600733002,205916,棱彩2号武器箱,AK-47 | 幻影破坏者,1600733002
2020-09-22 00:03:17,1600732997,130229,命悬—线武器箱,XM1014 | 锈蚀烈焰,1600732997
2020-09-22 00:03:16,1600732996,321407,“头号特训”武器箱,格洛克 18 型 | 锈蚀烈焰,1600732996
2020-09-22 00:03:16,1600732996,217420,地平线武器箱,P90 | 牵引力,1600732996
2020-09-22 00:03:12,1600732992,305054,裂空武器箱,P2000 | 盘根错节,1600732992
2020-09-22 00:03:12,1600732992,254776,幻彩 3 号武器箱,M249 | 鬼影,1600732992
2020-09-22 00:03:11,1600732991,207592,幻彩 3 号武器箱,P2000 | 海洋,1600732991
2020-09-22 00:03:10,1600732990,321407,“头号特训”武器箱,MAC-10 | 销声,1600732990
2020-09-22 00:03:09,1600732989,65855,命悬—线武器箱,R8 左轮手枪 | 稳,1600732989
2020-09-22 00:03:09,1600732989,205916,棱彩2号武器箱,AWP | 毛细血管,1600732989
2020-09-22 00:03:09,1600732989,353954,棱彩2号武器箱,CZ75 | 做旧手艺,1600732989
2020-09-22 00:03:06,1600732986,138186,裂空武器箱,P90 | 集装箱,1600732986
2020-09-22 00:03:06,1600732986,353954,棱彩2号武器箱,内格夫 | 原型机,1600732986
2020-09-22 00:03:06,1600732986,321407,“头号特训”武器箱,SG 553（StatTrak™） | 危险距离,1600732986
2020-09-22 00:03:03,1600732983,353954,棱彩2号武器箱,沙漠之鹰 | 蓝色层压板,1600732983
2020-09-22 00:03:02,1600732982,242450,“突围大行动”武器箱,P2000（StatTrak™） | 乳白象牙,1600732982
2020-09-22 00:03:01,1600732981,353954,棱彩2号武器箱,MP5-SD | 沙漠精英,1600732981
2020-09-22 00:02:59,1600732979,138186,“头号特训”武器箱,Tec-9 | 破铜烂铁,1600732979
2020-09-22 00:02:58,1600732978,353954,棱彩2号武器箱,MP5-SD | 沙漠精英,1600732978
2020-09-22 00:02:56,1600732976,353954,棱彩2号武器箱,MP5-SD | 沙漠精英,1600732976
2020-09-22 00:02:53,1600732973,321407,“头号特训”武器箱,P250 | 影魔,1600732973
2020-09-22 00:02:53,1600732973,353954,棱彩2号武器箱,CZ75 | 做旧手艺,1600732973
2020-09-22 00:02:52,1600732972,293161,光谱武器箱,截短霰弹枪 | 梭鲈,1600732972
2020-09-22 00:02:50,1600732970,353954,棱彩2号武器箱,R8 左轮手枪 | 骸骨锻造,1600732970
2020-09-22 00:02:48,1600732968,353954,棱彩2号武器箱,沙漠之鹰 | 蓝色层压板,1600732968
2020-09-22 00:02:45,1600732965,353954,棱彩2号武器箱,CZ75 | 做旧手艺,1600732965
2020-09-22 00:02:43,1600732963,321407,“头号特训”武器箱,SG 553 | 危险距离,1600732963
2020-09-22 00:02:42,1600732962,353954,棱彩2号武器箱,沙漠之鹰 | 蓝色层压板,1600732962
2020-09-22 00:02:40,1600732960,353954,棱彩2号武器箱,沙漠之鹰 | 蓝色层压板,1600732960
2020-09-22 00:02:38,1600732958,242450,“突围大行动”武器箱,SSG 08 | 无尽深海,1600732958
2020-09-22 00:02:37,1600732957,353954,棱彩2号武器箱,P2000 | 酸蚀,1600732957
2020-09-22 00:02:37,1600732957,205916,棱彩2号武器箱,沙漠之鹰 | 蓝色层压板,1600732957
2020-09-22 00:02:35,1600732955,353954,棱彩2号武器箱,R8 左轮手枪 | 骸骨锻造,1600732955
2020-09-22 00:02:32,1600732952,353954,棱彩2号武器箱,SSG 08 | 浮生如梦,1600732952
2020-09-22 00:02:30,1600732950,321407,“头号特训”武器箱,截短霰弹枪 | 黑砂,1600732950
2020-09-22 00:02:29,1600732949,353954,棱彩2号武器箱,R8 左轮手枪 | 骸骨锻造,1600732949
2020-09-22 00:02:27,1600732947,353954,棱彩2号武器箱,MP5-SD | 沙漠精英,1600732947
2020-09-22 00:02:24,1600732944,353954,棱彩2号武器箱,MP5-SD | 沙漠精英,1600732944
2020-09-22 00:02:23,1600732943,205916,棱彩2号武器箱,AUG | 汤姆猫,1600732943
2020-09-22 00:02:20,1600732940,353954,棱彩2号武器箱,CZ75（StatTrak™） | 做旧手艺,1600732940
2020-09-22 00:02:19,1600732939,299842,棱彩武器箱,UMP-45 | 城里的月光,1600732939
2020-09-22 00:02:18,1600732938,353954,棱彩2号武器箱,SG 553 | 黯翼,1600732938
2020-09-22 00:02:16,1600732936,176969,裂空武器箱,P90 | 集装箱,1600732936
2020-09-22 00:02:15,1600732935,353954,棱彩2号武器箱,R8 左轮手枪（StatTrak™） | 骸骨锻造,1600732935
2020-09-22 00:02:15,1600732935,321407,“头号特训”武器箱,截短霰弹枪 | 黑砂,1600732935
2020-09-22 00:02:13,1600732933,353954,棱彩2号武器箱,内格夫 | 原型机,1600732933
2020-09-22 00:02:08,1600732928,346743,裂空武器箱,SSG 08 | 主机001,1600732928
2020-09-22 00:02:06,1600732926,255471,“头号特训”武器箱,M4A4 | 镁元素,1600732926
2020-09-22 00:02:05,1600732925,205916,棱彩2号武器箱,AWP | 毛细血管,1600732925
2020-09-22 00:02:03,1600732923,321407,“头号特训”武器箱,新星 | 灼木,1600732923
2020-09-22 00:02:00,1600732920,353954,棱彩2号武器箱,CZ75 | 做旧手艺,1600732920
2020-09-22 00:02:00,1600732920,205916,棱彩2号武器箱,CZ75 | 做旧手艺,1600732920
2020-09-22 00:01:58,1600732918,262614,棱彩武器箱,P90（StatTrak™） | 异星世界,1600732918
2020-09-22 00:01:57,1600732917,353954,棱彩2号武器箱,沙漠之鹰 | 蓝色层压板,1600732917
2020-09-22 00:01:57,1600732917,256220,棱彩2号武器箱,AUG | 汤姆猫,1600732917
2020-09-22 00:01:55,1600732915,353954,棱彩2号武器箱,沙漠之鹰 | 蓝色层压板,1600732915
2020-09-22 00:01:55,1600732915,205916,棱彩2号武器箱,CZ75 | 做旧手艺,1600732915
2020-09-22 00:01:54,1600732914,138186,“头号特训”武器箱,SG 553 | 危险距离,1600732914
