datetime,timestamp,user,src,out,time
2020-09-05 00:06:45,1599264405,237918,棱彩2号武器箱,AWP | 毛细血管,1599264405
2020-09-05 00:06:41,1599264401,327803,幻彩 3 号武器箱,CZ75 | 红鹰,1599264401
2020-09-05 00:06:41,1599264401,384489,“突围大行动”武器箱,MP7 | 都市危机,1599264401
2020-09-05 00:06:39,1599264399,126586,命悬—线武器箱,XM1014 | 锈蚀烈焰,1599264399
2020-09-05 00:06:39,1599264399,100886,光谱武器箱,UMP-45（StatTrak™） | 支架,1599264399
2020-09-05 00:06:34,1599264394,384489,“突围大行动”武器箱,UMP-45 | 迷之宫,1599264394
2020-09-05 00:06:31,1599264391,100886,光谱武器箱,PP-野牛 | 丛林滑流,1599264391
2020-09-05 00:06:30,1599264390,278087,光谱武器箱,P250 | 涟漪,1599264390
2020-09-05 00:06:29,1599264389,64554,“头号特训”武器箱,MAC-10 | 销声,1599264389
2020-09-05 00:06:27,1599264387,7286,棱彩武器箱,MP7 | 恶作剧,1599264387
2020-09-05 00:06:26,1599264386,100886,光谱武器箱,MP7 | 非洲部落,1599264386
2020-09-05 00:06:22,1599264382,126586,命悬—线武器箱,UMP-45 | 白狼,1599264382
2020-09-05 00:06:20,1599264380,384489,“突围大行动”武器箱,MP7 | 都市危机,1599264380
2020-09-05 00:06:14,1599264374,317822,光谱 2 号武器箱,G3SG1 | 猎人,1599264374
2020-09-05 00:06:10,1599264370,317822,光谱 2 号武器箱,AUG | 三角战术,1599264370
2020-09-05 00:06:09,1599264369,384489,“突围大行动”武器箱,UMP-45 | 迷之宫,1599264369
2020-09-05 00:06:06,1599264366,100886,光谱武器箱,PP-野牛 | 丛林滑流,1599264366
2020-09-05 00:06:06,1599264366,126586,命悬—线武器箱,新星 | 狂野六号,1599264366
2020-09-05 00:06:05,1599264365,317822,光谱 2 号武器箱,MAC-10 | 海洋,1599264365
2020-09-05 00:06:00,1599264360,317822,光谱 2 号武器箱,截短霰弹枪（StatTrak™） | 夜百合,1599264360
2020-09-05 00:05:58,1599264358,151042,裂空武器箱,加利尔 AR | 凤凰商号,1599264358
2020-09-05 00:05:56,1599264356,317822,光谱 2 号武器箱,Tec-9 | 碎蛋白石,1599264356
2020-09-05 00:05:51,1599264351,310153,“头号特训”武器箱,Tec-9 | 破铜烂铁,1599264351
2020-09-05 00:05:48,1599264348,103298,光谱 2 号武器箱,SCAR-20 | 丛林滑流,1599264348
2020-09-05 00:05:44,1599264344,100886,光谱武器箱,SCAR-20 | 蓝图,1599264344
2020-09-05 00:05:41,1599264341,318798,命悬—线武器箱,R8 左轮手枪 | 稳,1599264341
2020-09-05 00:05:37,1599264337,327803,伽玛 2 号武器箱,P90 | 冷血无情,1599264337
2020-09-05 00:05:30,1599264330,378442,“头号特训”武器箱,格洛克 18 型 | 锈蚀烈焰,1599264330
2020-09-05 00:05:27,1599264327,7286,棱彩武器箱,MAC-10 | 白鲑鱼,1599264327
2020-09-05 00:05:24,1599264324,203595,裂空武器箱,P250 | 卡带,1599264324
2020-09-05 00:05:24,1599264324,100886,光谱武器箱,P250 | 涟漪,1599264324
2020-09-05 00:05:22,1599264322,81894,棱彩2号武器箱,MP5-SD | 沙漠精英,1599264322
2020-09-05 00:05:18,1599264318,384489,“突围大行动”武器箱,UMP-45 | 迷之宫,1599264318
2020-09-05 00:05:11,1599264311,384489,“突围大行动”武器箱,MP7 | 都市危机,1599264311
2020-09-05 00:05:09,1599264309,184286,命悬—线武器箱,XM1014 | 锈蚀烈焰,1599264309
2020-09-05 00:05:05,1599264305,275943,棱彩武器箱,P90（StatTrak™） | 异星世界,1599264305
2020-09-05 00:05:04,1599264304,170421,伽玛 2 号武器箱,FN57 | 斯康里娅,1599264304
2020-09-05 00:05:03,1599264303,203277,命悬—线武器箱,SG 553 | 阿罗哈,1599264303
2020-09-05 00:05:03,1599264303,141559,光谱 2 号武器箱,截短霰弹枪 | 夜百合,1599264303
2020-09-05 00:05:00,1599264300,100886,光谱武器箱,截短霰弹枪 | 梭鲈,1599264300
2020-09-05 00:05:00,1599264300,282596,“头号特训”武器箱,格洛克 18 型 | 锈蚀烈焰,1599264300
2020-09-05 00:04:59,1599264299,384489,“突围大行动”武器箱,MP7 | 都市危机,1599264299
2020-09-05 00:04:58,1599264298,9749,裂空武器箱,加利尔 AR | 凤凰商号,1599264298
2020-09-05 00:04:56,1599264296,273307,裂空武器箱,P2000 | 盘根错节,1599264296
2020-09-05 00:04:51,1599264291,257373,命悬—线武器箱,SG 553（StatTrak™） | 阿罗哈,1599264291
2020-09-05 00:04:49,1599264289,181753,裂空武器箱,SG 553 | 锈蚀之刃,1599264289
2020-09-05 00:04:48,1599264288,256208,命悬—线武器箱,MAG-7 | SWAG-7,1599264288
2020-09-05 00:04:47,1599264287,172447,反恐精英20周年武器箱,双持贝瑞塔 | 1.6精英,1599264287
2020-09-05 00:04:46,1599264286,14367,棱彩武器箱,P250 | 铜绿,1599264286
2020-09-05 00:04:42,1599264282,327803,光谱 2 号武器箱,AUG（StatTrak™） | 三角战术,1599264282
2020-09-05 00:04:39,1599264279,100886,光谱武器箱,SCAR-20 | 蓝图,1599264279
2020-09-05 00:04:37,1599264277,123638,地平线武器箱,R8 左轮手枪 | 生存主义者,1599264277
2020-09-05 00:04:33,1599264273,100886,光谱武器箱,MP7 | 非洲部落,1599264273
2020-09-05 00:04:31,1599264271,75519,裂空武器箱,XM1014 | 埋葬之影,1599264271
2020-09-05 00:04:27,1599264267,189363,棱彩2号武器箱,沙漠之鹰 | 蓝色层压板,1599264267
2020-09-05 00:04:22,1599264262,336697,裂空武器箱,P90 | 集装箱,1599264262
2020-09-05 00:04:21,1599264261,257373,“头号特训”武器箱,MP9 | 中度威胁,1599264261
2020-09-05 00:04:18,1599264258,100886,光谱武器箱,加利尔 AR | 深红海啸,1599264258
2020-09-05 00:04:18,1599264258,273307,裂空武器箱,P250 | 卡带,1599264258
2020-09-05 00:04:17,1599264257,362803,“突围大行动”武器箱,新星 | 锦鲤,1599264257
2020-09-05 00:04:11,1599264251,345316,“头号特训”武器箱,AK-47 | 二西莫夫,1599264251
2020-09-05 00:04:08,1599264248,257373,棱彩2号武器箱,CZ75 | 做旧手艺,1599264248
2020-09-05 00:04:08,1599264248,74196,棱彩2号武器箱,AUG | 汤姆猫,1599264248
2020-09-05 00:04:06,1599264246,172447,棱彩2号武器箱,MP5-SD | 沙漠精英,1599264246
2020-09-05 00:04:05,1599264245,317822,“突围大行动”武器箱,P2000（StatTrak™） | 乳白象牙,1599264245
2020-09-05 00:04:02,1599264242,74172,命悬—线武器箱,XM1014 | 锈蚀烈焰,1599264242
2020-09-05 00:04:02,1599264242,74196,棱彩2号武器箱,AUG | 汤姆猫,1599264242
2020-09-05 00:04:00,1599264240,317822,“突围大行动”武器箱,SSG 08 | 无尽深海,1599264240
2020-09-05 00:03:59,1599264239,100886,光谱武器箱,PP-野牛 | 丛林滑流,1599264239
2020-09-05 00:03:55,1599264235,257373,棱彩2号武器箱,内格夫 | 原型机,1599264235
2020-09-05 00:03:54,1599264234,224334,海报女郎胶囊,印花 | 金佰利,1599264234
2020-09-05 00:03:53,1599264233,299505,“头号特训”武器箱,M4A4 | 镁元素,1599264233
2020-09-05 00:03:52,1599264232,74196,棱彩2号武器箱,内格夫 | 原型机,1599264232
2020-09-05 00:03:52,1599264232,171714,裂空武器箱,P250 | 卡带,1599264232
