datetime,timestamp,user,src,out,time
2020-08-27 00:05:59,1598486759,44925,命悬—线武器箱,FN57 | 焰色反应,1598486759
2020-08-27 00:05:59,1598486759,170800,命悬—线武器箱,P2000 | 都市危机,1598486759
2020-08-27 00:05:59,1598486759,24151,光谱武器箱,FN57 | 毛细血管,1598486759
2020-08-27 00:05:59,1598486759,357032,光谱武器箱,沙漠之鹰 | 锈蚀烈焰,1598486759
2020-08-27 00:05:59,1598486759,76405,CS:GO布章包,布章 | 回赠,1598486759
2020-08-27 00:05:57,1598486757,340090,伽玛 2 号武器箱,UMP-45（StatTrak™） | 简报,1598486757
2020-08-27 00:05:56,1598486756,98364,命悬—线武器箱,SG 553 | 阿罗哈,1598486756
2020-08-27 00:05:55,1598486755,263834,棱彩2号武器箱,MP5-SD | 沙漠精英,1598486755
2020-08-27 00:05:55,1598486755,202000,棱彩2号武器箱,内格夫 | 原型机,1598486755
2020-08-27 00:05:51,1598486751,284159,弯曲猎手武器箱,新星 | 游侠,1598486751
2020-08-27 00:05:50,1598486750,192409,棱彩武器箱,加利尔 AR | 战吼斑纹,1598486750
2020-08-27 00:05:48,1598486748,93096,伽玛武器箱,Tec-9 | 冰冠,1598486748
2020-08-27 00:05:48,1598486748,220514,命悬—线武器箱,新星 | 狂野六号,1598486748
2020-08-27 00:05:48,1598486748,166233,命悬—线武器箱,MP9 | 黑砂,1598486748
2020-08-27 00:05:46,1598486746,258872,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1598486746
2020-08-27 00:05:46,1598486746,165967,棱彩武器箱,MP7 | 恶作剧,1598486746
2020-08-27 00:05:45,1598486745,340090,伽玛 2 号武器箱,FN57（StatTrak™） | 斯康里娅,1598486745
2020-08-27 00:05:44,1598486744,56235,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1598486744
2020-08-27 00:05:43,1598486743,109707,命悬—线武器箱,运动手套（★） | 迈阿密风云,1598486743
2020-08-27 00:05:43,1598486743,170800,命悬—线武器箱,MP9 | 黑砂,1598486743
2020-08-27 00:05:41,1598486741,22490,伽玛 2 号武器箱,FN57 | 斯康里娅,1598486741
2020-08-27 00:05:40,1598486740,263834,棱彩2号武器箱,MP5-SD | 沙漠精英,1598486740
2020-08-27 00:05:38,1598486738,192409,棱彩武器箱,法玛斯 | 保护色,1598486738
2020-08-27 00:05:37,1598486737,109707,命悬—线武器箱,R8 左轮手枪 | 稳,1598486737
2020-08-27 00:05:37,1598486737,22490,伽玛 2 号武器箱,UMP-45 | 简报,1598486737
2020-08-27 00:05:36,1598486736,284159,弯曲猎手武器箱,新星（StatTrak™） | 游侠,1598486736
2020-08-27 00:05:35,1598486735,309145,命悬—线武器箱,MP9 | 黑砂,1598486735
2020-08-27 00:05:34,1598486734,240548,棱彩2号武器箱,CZ75 | 做旧手艺,1598486734
2020-08-27 00:05:33,1598486733,166233,命悬—线武器箱,P2000 | 都市危机,1598486733
2020-08-27 00:05:33,1598486733,93096,伽玛武器箱,Tec-9 | 冰冠,1598486733
2020-08-27 00:05:33,1598486733,340090,伽玛 2 号武器箱,FN57 | 斯康里娅,1598486733
2020-08-27 00:05:32,1598486732,109707,命悬—线武器箱,新星 | 狂野六号,1598486732
2020-08-27 00:05:32,1598486732,22490,伽玛 2 号武器箱,XM1014 | 滑流,1598486732
2020-08-27 00:05:32,1598486732,258872,命悬—线武器箱,XM1014（StatTrak™） | 锈蚀烈焰,1598486732
