datetime,timestamp,user,src,out,time
2020-08-13 00:03:01,1597276981,384970,“凤凰大行动”武器箱,内格夫 | 青绿地形,1597276981
2020-08-13 00:02:58,1597276978,7348,棱彩2号武器箱,内格夫（StatTrak™） | 原型机,1597276978
2020-08-13 00:02:56,1597276976,368570,“突围大行动”武器箱,MP7 | 都市危机,1597276976
2020-08-13 00:02:55,1597276975,220715,“头号特训”武器箱,加利尔 AR | 信号灯,1597276975
2020-08-13 00:02:55,1597276975,7348,棱彩2号武器箱,R8 左轮手枪 | 骸骨锻造,1597276975
2020-08-13 00:02:52,1597276972,332947,手套武器箱,格洛克 18 型 | 铁之作,1597276972
2020-08-13 00:02:51,1597276971,121345,手套武器箱,P2000 | 草皮,1597276971
2020-08-13 00:02:51,1597276971,368570,“突围大行动”武器箱,P2000 | 乳白象牙,1597276971
2020-08-13 00:02:49,1597276969,384970,“凤凰大行动”武器箱,UMP-45 | 下士,1597276969
2020-08-13 00:02:47,1597276967,189294,反恐精英20周年印花胶囊,印花 | 听他的,1597276967
2020-08-13 00:02:46,1597276966,368570,“突围大行动”武器箱,SSG 08 | 无尽深海,1597276966
2020-08-13 00:02:44,1597276964,227555,命悬—线武器箱,FN57 | 焰色反应,1597276964
2020-08-13 00:02:44,1597276964,7348,棱彩2号武器箱,内格夫 | 原型机,1597276964
2020-08-13 00:02:41,1597276961,107278,伽玛武器箱,M4A1 消音型 | 机械工业,1597276961
2020-08-13 00:02:41,1597276961,7348,棱彩2号武器箱,CZ75 | 做旧手艺,1597276961
2020-08-13 00:02:41,1597276961,379614,光谱 2 号武器箱,MAC-10 | 海洋,1597276961
2020-08-13 00:02:39,1597276959,201428,伽玛武器箱,FN57 | 霸意大名,1597276959
2020-08-13 00:02:39,1597276959,142963,Fracture Case,P250 | Cassette,1597276959
2020-08-13 00:02:38,1597276958,159755,战锤40k印花胶囊,印花 | 异端,1597276958
2020-08-13 00:02:38,1597276958,7348,棱彩2号武器箱,MP5-SD | 沙漠精英,1597276958
2020-08-13 00:02:37,1597276957,332947,手套武器箱,M4A1 消音型 | 闪回,1597276957
2020-08-13 00:02:36,1597276956,72357,命悬—线武器箱,SG 553 | 阿罗哈,1597276956
2020-08-13 00:02:34,1597276954,352897,棱彩武器箱,法玛斯 | 保护色,1597276954
2020-08-13 00:02:32,1597276952,97961,系列 3 收藏胸章胶囊,死刑胸章,1597276952
