datetime,timestamp,user,src,out,time
2020-09-21 00:11:47,1600647107,333566,命悬—线武器箱,P2000 | 都市危机,1600647107
2020-09-21 00:11:47,1600647107,186330,伽玛 2 号武器箱,FN57 | 斯康里娅,1600647107
2020-09-21 00:11:44,1600647104,16626,光谱 2 号武器箱,Tec-9 | 碎蛋白石,1600647104
2020-09-21 00:11:43,1600647103,36552,“头号特训”武器箱,MP9 | 中度威胁,1600647103
2020-09-21 00:11:43,1600647103,97003,段位印花胶囊,印花 | 白银,1600647103
2020-09-21 00:11:41,1600647101,325522,“突围大行动”武器箱,PP-野牛 | 死亡主宰者,1600647101
2020-09-21 00:11:38,1600647098,174563,伽玛武器箱,MAC-10 | 捕猎者,1600647098
2020-09-21 00:11:37,1600647097,112121,反恐精英20周年印花胶囊,印花 | 小心手雷！(全息),1600647097
2020-09-21 00:11:37,1600647097,39119,棱彩武器箱,加利尔 AR | 战吼斑纹,1600647097
2020-09-21 00:11:35,1600647095,40936,光谱武器箱,PP-野牛 | 丛林滑流,1600647095
2020-09-21 00:11:32,1600647092,147123,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1600647092
2020-09-21 00:11:30,1600647090,36552,“头号特训”武器箱,新星 | 灼木,1600647090
2020-09-21 00:11:30,1600647090,333566,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1600647090
2020-09-21 00:11:27,1600647087,112121,反恐精英20周年印花胶囊,印花 | 像素蒙面男,1600647087
2020-09-21 00:11:25,1600647085,333566,命悬—线武器箱,UMP-45 | 白狼,1600647085
2020-09-21 00:11:24,1600647084,236478,裂空武器箱,SG 553 | 锈蚀之刃,1600647084
2020-09-21 00:11:24,1600647084,174563,伽玛武器箱,R8 左轮手枪 | 重新启动,1600647084
2020-09-21 00:11:23,1600647083,40936,光谱武器箱,截短霰弹枪 | 梭鲈,1600647083
2020-09-21 00:11:22,1600647082,186330,伽玛 2 号武器箱,AUG | 席德.米德,1600647082
2020-09-21 00:11:22,1600647082,333566,命悬—线武器箱,FN57 | 焰色反应,1600647082
2020-09-21 00:11:21,1600647081,371156,决策大师音乐盒集,音乐盒 | Tree Adams 和 Ben Bromfield — M.U.D.D. 军团,1600647081
2020-09-21 00:11:19,1600647079,366154,左轮武器箱,R8 左轮手枪 | 深红之网,1600647079
