datetime,timestamp,user,src,out,time
2020-08-09 00:07:58,1596931678,130093,“九头蛇大行动”武器箱,UMP-45 | 合金绽放,1596931678
2020-08-09 00:07:55,1596931675,271876,《半衰期：爱莉克斯》印花胶囊,印花 | λ,1596931675
2020-08-09 00:07:55,1596931675,197860,Fracture Case,P90 | Freight,1596931675
2020-08-09 00:07:54,1596931674,104171,棱彩2号武器箱,MP5-SD | 沙漠精英,1596931674
2020-08-09 00:07:54,1596931674,302642,“头号特训”武器箱,截短霰弹枪 | 黑砂,1596931674
2020-08-09 00:07:51,1596931671,215673,光谱武器箱,MP7（StatTrak™） | 非洲部落,1596931671
2020-08-09 00:07:50,1596931670,175874,伽玛 2 号武器箱,内格夫 | 眩目,1596931670
2020-08-09 00:07:46,1596931666,271876,《半衰期：爱莉克斯》印花胶囊,印花 | λ,1596931666
2020-08-09 00:07:44,1596931664,268078,反恐精英20周年武器箱,SCAR-20 | 仓库突击,1596931664
2020-08-09 00:07:43,1596931663,332424,棱彩2号武器箱,沙漠之鹰 | 蓝色层压板,1596931663
2020-08-09 00:07:42,1596931662,302642,“头号特训”武器箱,截短霰弹枪 | 黑砂,1596931662
2020-08-09 00:07:39,1596931659,262559,海报女郎胶囊,印花 | 雪莉,1596931659
2020-08-09 00:07:33,1596931653,137507,“头号特训”武器箱,MP9 | 中度威胁,1596931653
2020-08-09 00:07:33,1596931653,173547,反恐精英20周年武器箱,SCAR-20 | 仓库突击,1596931653
2020-08-09 00:07:31,1596931651,332424,棱彩2号武器箱,CZ75 | 做旧手艺,1596931651
2020-08-09 00:07:20,1596931640,336151,棱彩武器箱,P250 | 铜绿,1596931640
2020-08-09 00:07:18,1596931638,3387,Fracture Case,M4A4 | Tooth Fairy,1596931638
2020-08-09 00:07:17,1596931637,157014,棱彩武器箱,MAC-10 | 白鲑鱼,1596931637
2020-08-09 00:07:17,1596931637,156256,“头号特训”武器箱,MP9 | 中度威胁,1596931637
2020-08-09 00:07:17,1596931637,332424,棱彩2号武器箱,MAC-10 | 渐变迪斯科,1596931637
2020-08-09 00:07:14,1596931634,201624,反恐精英20周年武器箱,UMP-45 | 塑胶炸弹,1596931634
