datetime,timestamp,user,src,out,time
2020-09-12 00:11:46,1599869506,308228,命悬—线武器箱,SG 553 | 阿罗哈,1599869506
2020-09-12 00:11:43,1599869503,288950,裂空武器箱,SSG 08 | 主机001,1599869503
2020-09-12 00:11:42,1599869502,156809,裂空武器箱,P2000 | 盘根错节,1599869502
2020-09-12 00:11:41,1599869501,186760,反恐精英20周年武器箱,格洛克 18 型 | 烈焰天使,1599869501
2020-09-12 00:11:40,1599869500,333750,棱彩2号武器箱,AUG | 汤姆猫,1599869500
2020-09-12 00:11:38,1599869498,240947,命悬—线武器箱,AWP | 死神,1599869498
2020-09-12 00:11:37,1599869497,330832,“九头蛇大行动”武器箱,P250 | 红岩,1599869497
2020-09-12 00:11:36,1599869496,378806,命悬—线武器箱,XM1014（StatTrak™） | 锈蚀烈焰,1599869496
2020-09-12 00:11:36,1599869496,369742,“头号特训”武器箱,截短霰弹枪 | 黑砂,1599869496
2020-09-12 00:11:33,1599869493,23675,“头号特训”武器箱,USP 消音版 | 闪回,1599869493
2020-09-12 00:11:29,1599869489,335120,棱彩武器箱,沙漠之鹰 | 轻轨,1599869489
2020-09-12 00:11:29,1599869489,342702,裂空武器箱,PP-野牛 | 神秘碑文,1599869489
2020-09-12 00:11:29,1599869489,124889,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1599869489
2020-09-12 00:11:28,1599869488,193164,伽玛武器箱,FN57 | 霸意大名,1599869488
2020-09-12 00:11:27,1599869487,308228,命悬—线武器箱,XM1014 | 锈蚀烈焰,1599869487
2020-09-12 00:11:27,1599869487,173572,伽玛 2 号武器箱,FN57 | 斯康里娅,1599869487
2020-09-12 00:11:26,1599869486,276752,幻彩 3 号武器箱,G3SG1 | 橙光冲击,1599869486
2020-09-12 00:11:26,1599869486,240947,命悬—线武器箱,SG 553（StatTrak™） | 阿罗哈,1599869486
2020-09-12 00:11:25,1599869485,124889,命悬—线武器箱,MP9 | 黑砂,1599869485
2020-09-12 00:11:24,1599869484,96910,棱彩2号武器箱,内格夫 | 原型机,1599869484
2020-09-12 00:11:22,1599869482,83247,“头号特训”武器箱,M4A4 | 镁元素,1599869482
2020-09-12 00:11:21,1599869481,124889,命悬—线武器箱,P2000 | 都市危机,1599869481
2020-09-12 00:11:21,1599869481,289290,幻彩 3 号武器箱,CZ75 | 红鹰,1599869481
2020-09-12 00:11:18,1599869478,144850,裂空武器箱,P2000 | 盘根错节,1599869478
2020-09-12 00:11:17,1599869477,124889,命悬—线武器箱,P2000 | 都市危机,1599869477
2020-09-12 00:11:15,1599869475,186760,反恐精英20周年武器箱,双持贝瑞塔 | 1.6精英,1599869475
2020-09-12 00:11:13,1599869473,350514,棱彩2号武器箱,SSG 08 | 浮生如梦,1599869473
2020-09-12 00:11:11,1599869471,514,印花胶囊,印花 | 搜索并毁灭,1599869471
2020-09-12 00:11:11,1599869471,124889,命悬—线武器箱,XM1014 | 锈蚀烈焰,1599869471
2020-09-12 00:11:11,1599869471,378806,棱彩武器箱,P250 | 铜绿,1599869471
2020-09-12 00:11:09,1599869469,223240,《半衰期：爱莉克斯》印花胶囊,印花 | 大大的拥抱,1599869469
2020-09-12 00:11:08,1599869468,156809,裂空武器箱,P2000 | 盘根错节,1599869468
2020-09-12 00:11:07,1599869467,124889,命悬—线武器箱,UMP-45 | 白狼,1599869467
2020-09-12 00:11:06,1599869466,240947,命悬—线武器箱,MAG-7 | SWAG-7,1599869466
2020-09-12 00:11:06,1599869466,747,棱彩武器箱,法玛斯 | 保护色,1599869466
2020-09-12 00:11:03,1599869463,124889,命悬—线武器箱,SG 553 | 阿罗哈,1599869463
2020-09-12 00:11:02,1599869462,27748,反恐精英20周年武器箱,格洛克 18 型 | 烈焰天使,1599869462
2020-09-12 00:11:00,1599869460,186760,反恐精英20周年武器箱,格洛克 18 型 | 烈焰天使,1599869460
2020-09-12 00:10:59,1599869459,124889,命悬—线武器箱,MP9 | 黑砂,1599869459
2020-09-12 00:10:56,1599869456,223240,《半衰期：爱莉克斯》印花胶囊,印花 | 万斯末裔,1599869456
2020-09-12 00:10:56,1599869456,235939,命悬—线武器箱,XM1014（StatTrak™） | 锈蚀烈焰,1599869456
2020-09-12 00:10:55,1599869455,124889,命悬—线武器箱,SG 553 | 阿罗哈,1599869455
2020-09-12 00:10:55,1599869455,130954,裂空武器箱,求生匕首（★） | 表面淬火,1599869455
2020-09-12 00:10:53,1599869453,240947,命悬—线武器箱,MP9（StatTrak™） | 黑砂,1599869453
2020-09-12 00:10:49,1599869449,12448,命悬—线武器箱,R8 左轮手枪 | 稳,1599869449
2020-09-12 00:10:49,1599869449,124889,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1599869449
2020-09-12 00:10:47,1599869447,186760,反恐精英20周年武器箱,Tec-9（StatTrak™） | 闪光舞步,1599869447
2020-09-12 00:10:46,1599869446,124889,命悬—线武器箱,XM1014 | 锈蚀烈焰,1599869446
2020-09-12 00:10:44,1599869444,223240,《半衰期：爱莉克斯》印花胶囊,印花 | 联合军头盔,1599869444
2020-09-12 00:10:44,1599869444,137964,动物寓言胶囊,印花 | 凤凰重生,1599869444
2020-09-12 00:10:43,1599869443,124889,命悬—线武器箱,MP9 | 黑砂,1599869443
2020-09-12 00:10:43,1599869443,747,棱彩武器箱,MP7 | 恶作剧,1599869443
2020-09-12 00:10:42,1599869442,240947,命悬—线武器箱,P2000 | 都市危机,1599869442
2020-09-12 00:10:40,1599869440,113585,棱彩2号武器箱,CZ75 | 做旧手艺,1599869440
2020-09-12 00:10:40,1599869440,137964,动物寓言胶囊,印花 | 蝎狮,1599869440
2020-09-12 00:10:39,1599869439,124889,命悬—线武器箱,MP9 | 黑砂,1599869439
2020-09-12 00:10:36,1599869436,124889,命悬—线武器箱,XM1014 | 锈蚀烈焰,1599869436
2020-09-12 00:10:36,1599869436,247519,“凤凰大行动”武器箱,MAG-7 | 天空守卫,1599869436
2020-09-12 00:10:35,1599869435,223240,《半衰期：爱莉克斯》印花胶囊,印花 | 你好,1599869435
2020-09-12 00:10:34,1599869434,137964,动物寓言胶囊,印花 | 凤凰重生,1599869434
2020-09-12 00:10:33,1599869433,186760,反恐精英20周年武器箱,SCAR-20 | 仓库突击,1599869433
2020-09-12 00:10:33,1599869433,124889,命悬—线武器箱,FN57 | 焰色反应,1599869433
