datetime,timestamp,user,src,out,time
2020-09-26 00:09:23,1601078963,170665,光谱 2 号武器箱,Tec-9 | 碎蛋白石,1601078963
2020-09-26 00:09:22,1601078962,309355,棱彩2号武器箱,格洛克 18 型（StatTrak™） | 子弹皇后,1601078962
2020-09-26 00:09:21,1601078961,362094,裂空武器箱,PP-野牛（StatTrak™） | 神秘碑文,1601078961
2020-09-26 00:09:20,1601078960,58736,反恐精英20周年武器箱,法玛斯（StatTrak™） | 退役,1601078960
2020-09-26 00:09:19,1601078959,119481,“头号特训”武器箱,SG 553 | 危险距离,1601078959
2020-09-26 00:09:19,1601078959,60384,伽玛 2 号武器箱,UMP-45 | 简报,1601078959
2020-09-26 00:09:18,1601078958,362094,裂空武器箱,SSG 08 | 主机001,1601078958
2020-09-26 00:09:17,1601078957,92202,命悬—线武器箱,SG 553 | 阿罗哈,1601078957
2020-09-26 00:09:17,1601078957,163110,命悬—线武器箱,R8 左轮手枪 | 稳,1601078957
2020-09-26 00:09:15,1601078955,362094,裂空武器箱,P2000 | 盘根错节,1601078955
2020-09-26 00:09:12,1601078952,362094,裂空武器箱,P90（StatTrak™） | 集装箱,1601078952
2020-09-26 00:09:10,1601078950,226943,伽玛 2 号武器箱,G3SG1 | 通风机,1601078950
2020-09-26 00:09:10,1601078950,163110,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1601078950
2020-09-26 00:09:08,1601078948,362094,裂空武器箱,P250 | 卡带,1601078948
2020-09-26 00:09:07,1601078947,279943,反恐精英20周年武器箱,MAG-7 | 碰碰狗,1601078947
2020-09-26 00:09:06,1601078946,352065,幻彩 3 号武器箱,M249（StatTrak™） | 鬼影,1601078946
2020-09-26 00:09:05,1601078945,92202,命悬—线武器箱,SG 553 | 阿罗哈,1601078945
2020-09-26 00:08:58,1601078938,163110,命悬—线武器箱,FN57 | 焰色反应,1601078938
2020-09-26 00:08:58,1601078938,244321,棱彩2号武器箱,MP5-SD | 沙漠精英,1601078938
