datetime,timestamp,user,src,out,time
2020-09-28 00:05:59,1601251559,212174,伽玛 2 号武器箱,CZ75 | 印花板,1601251559
2020-09-28 00:05:59,1601251559,179160,裂空武器箱,MAG-7 | 北冥有鱼,1601251559
2020-09-28 00:05:56,1601251556,163117,光谱武器箱,SCAR-20 | 蓝图,1601251556
2020-09-28 00:05:55,1601251555,120450,手套武器箱,MAG-7 | 声纳,1601251555
2020-09-28 00:05:52,1601251552,212174,伽玛 2 号武器箱,CZ75 | 印花板,1601251552
2020-09-28 00:05:50,1601251550,120450,手套武器箱,CZ75 | 聚合物,1601251550
2020-09-28 00:05:49,1601251549,93098,“头号特训”武器箱,格洛克 18 型 | 锈蚀烈焰,1601251549
2020-09-28 00:05:47,1601251547,212174,伽玛 2 号武器箱,CZ75 | 印花板,1601251547
2020-09-28 00:05:44,1601251544,267806,裂空武器箱,SG 553（StatTrak™） | 锈蚀之刃,1601251544
2020-09-28 00:05:43,1601251543,120450,手套武器箱,P2000 | 草皮,1601251543
2020-09-28 00:05:43,1601251543,345809,猛兽胶囊,印花 | 第一滴血,1601251543
2020-09-28 00:05:39,1601251539,120450,手套武器箱,MP7 | 卷云,1601251539
2020-09-28 00:05:38,1601251538,345809,猛兽胶囊,印花 | 第一滴血,1601251538
2020-09-28 00:05:37,1601251537,212174,伽玛 2 号武器箱,FN57（StatTrak™） | 斯康里娅,1601251537
2020-09-28 00:05:34,1601251534,120450,手套武器箱,MP9 | 砂垢,1601251534
2020-09-28 00:05:34,1601251534,362590,裂空武器箱,Tec-9 | 兄弟连,1601251534
2020-09-28 00:05:33,1601251533,345809,猛兽胶囊,印花 | 第一滴血,1601251533
2020-09-28 00:05:31,1601251531,212174,伽玛 2 号武器箱,G3SG1 | 通风机,1601251531
2020-09-28 00:05:28,1601251528,345809,猛兽胶囊,印花 | 咬咬,1601251528
2020-09-28 00:05:26,1601251526,4948,命悬—线武器箱,P2000 | 都市危机,1601251526
2020-09-28 00:05:25,1601251525,318444,棱彩武器箱,AK-47（StatTrak™） | 迷踪秘境,1601251525
2020-09-28 00:05:24,1601251524,345809,猛兽胶囊,印花 | 螫针,1601251524
2020-09-28 00:05:20,1601251520,4713,棱彩2号武器箱,MP5-SD | 沙漠精英,1601251520
2020-09-28 00:05:18,1601251518,345809,猛兽胶囊,印花 | 第一滴血（全息）,1601251518
2020-09-28 00:05:17,1601251517,131476,裂空武器箱,P2000 | 盘根错节,1601251517
2020-09-28 00:05:17,1601251517,212174,伽玛 2 号武器箱,CZ75 | 印花板,1601251517
2020-09-28 00:05:15,1601251515,255887,“头号特训”武器箱,SG 553 | 危险距离,1601251515
2020-09-28 00:05:14,1601251514,345809,猛兽胶囊,印花 | 螫针（全息）,1601251514
2020-09-28 00:05:11,1601251511,318444,“头号特训”武器箱,M4A4 | 镁元素,1601251511
2020-09-28 00:05:09,1601251509,345809,猛兽胶囊,印花 | 诱饵（全息）,1601251509
2020-09-28 00:05:07,1601251507,289549,棱彩武器箱,加利尔 AR | 战吼斑纹,1601251507
2020-09-28 00:05:07,1601251507,8425,裂空武器箱,SSG 08 | 主机001,1601251507
2020-09-28 00:05:04,1601251504,345809,猛兽胶囊,印花 | 食腐者（全息）,1601251504
2020-09-28 00:05:02,1601251502,212174,伽玛 2 号武器箱,CZ75 | 印花板,1601251502
2020-09-28 00:05:00,1601251500,63569,棱彩武器箱,P90 | 异星世界,1601251500
2020-09-28 00:04:59,1601251499,345809,猛兽胶囊,印花 | 诱饵（全息）,1601251499
2020-09-28 00:04:57,1601251497,318444,命悬—线武器箱,XM1014（StatTrak™） | 锈蚀烈焰,1601251497
2020-09-28 00:04:56,1601251496,131476,棱彩2号武器箱,SSG 08 | 浮生如梦,1601251496
2020-09-28 00:04:54,1601251494,345809,猛兽胶囊,印花 | 诱饵（全息）,1601251494
2020-09-28 00:04:48,1601251488,345809,猛兽胶囊,印花 | 第一滴血（全息）,1601251488
2020-09-28 00:04:43,1601251483,345809,猛兽胶囊,印花 | 抱抱,1601251483
2020-09-28 00:04:39,1601251479,345809,猛兽胶囊,印花 | 抱抱（全息）,1601251479
2020-09-28 00:04:36,1601251476,285507,棱彩2号武器箱,内格夫 | 原型机,1601251476
2020-09-28 00:04:34,1601251474,345809,猛兽胶囊,印花 | 剧毒,1601251474
2020-09-28 00:04:28,1601251468,214024,手套武器箱,MP9 | 砂垢,1601251468
2020-09-28 00:04:26,1601251466,345809,猛兽胶囊,印花 | 螫针,1601251466
2020-09-28 00:04:18,1601251458,314356,手套武器箱,加利尔 AR | 黑砂,1601251458
2020-09-28 00:04:16,1601251456,345809,猛兽胶囊,印花 | 咬咬,1601251456
2020-09-28 00:04:13,1601251453,36075,命悬—线武器箱,PP-野牛 | 黑夜暴乱,1601251453
2020-09-28 00:04:13,1601251453,89472,裂空武器箱,内格夫 | 飞羽,1601251453
2020-09-28 00:04:12,1601251452,214024,手套武器箱,MAG-7 | 声纳,1601251452
