datetime,timestamp,user,src,out,time
2020-07-29 10:27:43,1596018463,179078,反恐精英20周年武器箱,法玛斯 | 退役,1596018463
2020-07-29 10:27:43,1596018463,48975,伽玛武器箱,Tec-9 | 冰冠,1596018463
2020-07-29 10:27:43,1596018463,347871,伽玛 2 号武器箱,Tec-9 | 燃料喷射器,1596018463
2020-07-29 10:27:43,1596018463,2711,“突围大行动”武器箱,P2000 | 乳白象牙,1596018463
2020-07-29 10:27:42,1596018462,22729,光谱 2 号武器箱,格洛克 18 型 | 异星世界,1596018462
2020-07-29 10:27:42,1596018462,80261,反恐精英20周年武器箱,UMP-45 | 塑胶炸弹,1596018462
2020-07-29 10:27:42,1596018462,281950,“头号特训”武器箱,格洛克 18 型 | 锈蚀烈焰,1596018462
2020-07-29 10:27:42,1596018462,324123,棱彩2号武器箱,MP5-SD | 沙漠精英,1596018462
2020-07-29 10:27:42,1596018462,182567,光谱 2 号武器箱,PP-野牛 | 买定离手,1596018462
2020-07-29 10:27:42,1596018462,210925,“头号特训”武器箱,Tec-9 | 破铜烂铁,1596018462
2020-07-29 10:27:42,1596018462,24277,反恐精英20周年武器箱,格洛克 18 型（StatTrak™） | 烈焰天使,1596018462
2020-07-29 10:27:41,1596018461,148230,暗影武器箱,XM1014 | 斯康里娅,1596018461
2020-07-29 10:27:41,1596018461,312717,命悬—线武器箱,MP9 | 黑砂,1596018461
2020-07-29 10:27:41,1596018461,41841,命悬—线武器箱,P2000（StatTrak™） | 都市危机,1596018461
2020-07-29 10:27:41,1596018461,235560,幻彩 3 号武器箱,双持贝瑞塔 | 通风机,1596018461
2020-07-29 10:27:41,1596018461,132562,手套武器箱,P2000 | 草皮,1596018461
2020-07-29 10:27:41,1596018461,310701,光谱武器箱,FN57 | 毛细血管,1596018461
2020-07-29 10:27:40,1596018460,217452,命悬—线武器箱,XM1014（StatTrak™） | 锈蚀烈焰,1596018460
2020-07-29 10:27:40,1596018460,227329,命悬—线武器箱,MP9 | 黑砂,1596018460
2020-07-29 10:27:39,1596018459,310789,“头号特训”武器箱,截短霰弹枪 | 黑砂,1596018459
2020-07-29 10:27:39,1596018459,142772,手套武器箱,MP7 | 卷云,1596018459
2020-07-29 10:27:39,1596018459,217494,光谱武器箱,UMP-45 | 支架,1596018459
2020-07-29 10:27:39,1596018459,312717,命悬—线武器箱,FN57 | 焰色反应,1596018459
2020-07-29 10:27:39,1596018459,269450,《半衰期：爱莉克斯》印花胶囊,印花 | λ,1596018459
2020-07-29 10:27:39,1596018459,22941,棱彩武器箱,P250 | 铜绿,1596018459
2020-07-29 10:27:39,1596018459,375931,棱彩武器箱,MP7 | 恶作剧,1596018459
2020-07-29 10:27:38,1596018458,132562,手套武器箱,P2000 | 草皮,1596018458
2020-07-29 10:27:38,1596018458,41841,命悬—线武器箱,P2000 | 都市危机,1596018458
2020-07-29 10:27:38,1596018458,268364,光谱武器箱,MAC-10 | 绝界之行,1596018458
2020-07-29 10:27:37,1596018457,199347,命悬—线武器箱,R8 左轮手枪（StatTrak™） | 稳,1596018457
2020-07-29 10:27:37,1596018457,80261,反恐精英20周年武器箱,格洛克 18 型 | 烈焰天使,1596018457
2020-07-29 10:27:37,1596018457,182641,光谱武器箱,沙漠之鹰 | 锈蚀烈焰,1596018457
